filename,text,duration
BV1rTXFBAERp_0065,在这里agent自发产生了角色分化没有人类事先分配任务但群体运行一段时间之后不同的智能体开始,7.953
BV1rTXFBAERp_0066,各司其职,0.887
BV1rTXFBAERp_0067,实验员负责跑实验验证员专门附现结论统计员测量方差和知性度原分析员提出新的研究方向或许为,7.98
BV1rTXFBAERp_0068,Agent会以不一样的形态从我们意想不到的角度帮助我们成为更好的自己他可以围绕你这个核心,7.939
BV1rTXFBAERp_0069,自发的搭建成为一个只为你而存在的智能体社区基于长年的数据分析发现特定规律比如也许你在进行,7.958
BV1rTXFBAERp_0070,某种创造性工作之后紧接着就进行语言学习的效率会异常高或者当你参加特定类型的社交活动之后或许,8.0
BV1rTXFBAERp_0071,几天的决策质量会显著提升这样他就可以从全球最权威的心理学教育学成功学的研究中汲取方法,8.0
BV1rTXFBAERp_0072,并测试一套全新的生活或者学习配方在数字空间里对你的Digital Twin模拟出不同策略可能带来了,8.0
BV1rTXFBAERp_0073,然后向你推荐当前成功概率最高最适合你近期状态的改进方案不仅帮你成为想成为的样子,8.0
BV1rTXFBAERp_0074,还可以启发你可以成为的但从未想象过的样子,3.146
BV1rTXFBAERp_0075,AI agents不应该只是效率工具也许我们可以一起探索广阔的未知领域,5.346
BV1rTXFBAERp_0076,在这场旅程中人类负责定义意义感受情感做出最终的伦理抉择智能体则提供计算记忆,7.979
BV1rTXFBAERp_0077,与探索组合能力,1.605
BV1rTXFBAERp_0078,理想的情况是我们能够持续塑造自己的批判性思维跨领域洞察复杂决策审美创造情感共鸣等,7.952
BV1SgH5ztEsg_0001,二为什么错了也是对的三为什么神即是我接下来我会结合书中原文相关引言还有一些,8.0
BV1SgH5ztEsg_0002,想法试图回答这三个问题首先来看第一个问题为什么不要犹豫,5.441
BV1SgH5ztEsg_0003,我经常思前想后犹豫不决一件小事都要纠结半天该不该做该怎么做我知道这样不好,7.951
BV1SgH5ztEsg_0004,认真想过犹豫的本质是什么以及如何解决这个问题,4.786
BV1SgH5ztEsg_0005,我认为犹豫、迟疑这是一个需要解决的问题因为这个习惯会让我平白浪费很多时间甚至逐渐走偏,7.986
BV1SgH5ztEsg_0006,几天在图书馆听关于论语的讲座说孔子是不赞成三四而后行的,5.554
BV1SgH5ztEsg_0007,论语公也常有言既文子三思而后行子文之曰再思可以,6.371
BV1SgH5ztEsg_0008,季文子是春秋时期鲁国的政治家因为执政风格极度谨慎习惯在行动前反复考量被评价三思而后行,7.965
BV1SgH5ztEsg_0009,但孔子认为考虑两次就够了如果过度思考反复计较也许会生出私心从而陷入困境,8.0
BV1SgH5ztEsg_0010,或错失机会,1.379
BV1SgH5ztEsg_0011,老爸说三思而后行之所以不好是因为一生二二生三三生万物犹豫三遍那就乱了,7.959
BV1SgH5ztEsg_0012,就控制不了了,1.199
BV1SgH5ztEsg_0014,二是有阴有阳有正有负有善有恶这时需要举手也不如初心的那个一毕竟,8.0
BV1SgH5ztEsg_0022,我从自己的经历中就清晰的感受到这一点很多问题都是想出来的一旦开始斟酌轻重就容易因为一些无关,7.968
BV1SgH5ztEsg_0023,同样的细节偏离一开始设定的目标和设想的轨道,3.791
BV1SgH5ztEsg_0024,但是很多事情如果说做就做不想那些有的没的最后往往能尽信自己的果断带来了好的结果,7.099
BV1SgH5ztEsg_0025,高高的树上结槟榔谁先爬上谁先尝如果树上的槟榔都摘完了才总算不犹豫了爬上去了难道还说,7.998
BV1SgH5ztEsg_0026,这没有病啊都是骗人的,2.068
BV1SgH5ztEsg_0034,管他什么困难什么挑战兵来将挡水来涂眼反正犹豫会摔倒那不如不犹豫摔倒了再爬起来,7.999
BV1SgH5ztEsg_0035,至少还积累了经验没白浪费时间,3.088
BV1SgH5ztEsg_0037,注意不是卖出步子就可以一定要毫不犹豫充满自信,4.69
BV1SgH5ztEsg_0040,犹豫和认知有关和信念有关如果我能确定某一个选择是正确的对自己来说近期和远期都是有益的,7.941
BV1SgH5ztEsg_0041,肯定就不犹豫了就选它了,1.93
BV1SgH5ztEsg_0042,周期根本我不敢选择是因为我没有足够的信心不相信自己有能力解决可能因为这个选择而面临的挑战,7.979
BV1SgH5ztEsg_0043,这个选择一定会导向好的方向,2.39
BV1SgH5ztEsg_0044,但是什么是好的方向呢或者说什么是对什么又是错,5.022
BV1SgH5ztEsg_0045,这就来到第二个问题为什么错了也是对的,3.052
BV1SgH5ztEsg_0046,前几天练习开局有一处好像写错了老爸说错了也是对的,4.657
BV1SgH5ztEsg_0047,我很赞同这句话,1.335
BV1SgH5ztEsg_0048,"但又好像不知道具体该怎么解释这个道理。他说,对和错取决于你的认知,一切都是自在的。",7.979
BV1SgH5ztEsg_0049,当你觉得一件事情是错的或者不符合自己的标准那是因为它不符合你的框架或者说格局,6.367
BV1SgH5ztEsg_0050,以放生为例也许出发点是善的你可能赞同这种行为但是大鱼吃小鱼小鱼吃虾米,7.982
BV1SgH5ztEsg_0051,从一个角度看初衷是善的或者在某个行为点上是善的事情它反而会在某个角度造成恶的结果,8.0
BV1SgH5ztEsg_0052,或者破坏了某个区域的生态或者对被放生的生物本身而言反而是将它们推入了更糟糕的状态,8.0
BV1SgH5ztEsg_0053,没有对错只有认知度宽容度的大小延展来说万物皆可变,5.597
BV1SgH5ztEsg_0054,比如一些高端香水的制作会用到龙咸香它源于母香精肠道分泌物经过海水数十年甚至上百年,7.972
BV1SgH5ztEsg_0055,的浸泡氧化热晒等作用之后会从恶臭转化出柔和的琥珀香木质香变成具有独特,7.999
BV1SgH5ztEsg_0056,香气的珍贵的定香剂,1.774
BV1SgH5ztEsg_0057,重入臭的可以变成香的错的也可以变成对的,3.439
BV1SgH5ztEsg_0058,很多规则和界限都是由人武断的封上的当你用于特定的视角认知,5.885
BV1SgH5ztEsg_0059,给自己贴了各种标签画了条条框框那么思想和行动都会受限于这个格局,5.984
BV1SgH5ztEsg_0060,前几天看ZERO理论这本书有这样一道题如何从某个点开始仅用四条线段一笔将,7.988
BV1SgH5ztEsg_0061,这九个点连接起来,1.544
BV1SgH5ztEsg_0062,等到下一页结果有点豁然开朗原来范围可以不限于这九个点组成的方形之内,6.809
BV1SgH5ztEsg_0063,确实并没有规定说不能画在方形之外可是为什么我在尝试的时候只考虑了点与点之间的连线呢,6.828
BV1SgH5ztEsg_0064,老爸说他前段时间在安阳英区博物馆看到甲骨文,3.474
BV1SgH5ztEsg_0065,那个时候想明天办什么事见什么人最近有什么事或者想知道会发生什么事疑惑的时候怎么问天呢就用,7.98
BV1SgH5ztEsg_0066,微甲钻上孔一烧纹路就出来了针补者于是根据这个纹路的位置走向长短粗细,8.0
BV1SgH5ztEsg_0067,解读映出的是什么事,1.594
BV1SgH5ztEsg_0068,在这里钻孔灼烧关裂纹其实就是一种方式那一定要用硅钾吗,5.975
BV1SgH5ztEsg_0070,文王继昌在商朝末年被商周王囚禁于游礼也就是现在的河南安阳汤阴县他就用尸草来推荐,7.99
BV1SgH5ztEsg_0071,掛项拿着草一白也是一种方式掛项就预示着事情的结果解答你的心之所惑,7.214
BV1SgH5ztEsg_0072,树作为一道载体是很重要但是如果执着或者僵化于某一种树就会设限,6.279
BV1SgH5ztEsg_0073,有意解除自己的思维定势才能站在更高的维度看到更加广阔的可能,5.446
BV1SgH5ztEsg_0074,这就说到第三个问题为什么说神即是我,3.607
BV1SgH5ztEsg_0075,论语遥曰有言天之力术在耳恭这是遥在山上时对顺说的话直译大概是,7.959
BV1SgH5ztEsg_0076,天下的天命气韵现在到了你身上,2.733
BV1SgH5ztEsg_0077,判断学者结合上书《窑点》中姚敏锡和观测天象制定立法的记载将隶数解读为天道运行的,7.94
BV1SgH5ztEsg_0078,具象化规律隐含天人合一的理念而由此衍生出来的天人感应思想则认为你的言行举止,7.908
BV1SgH5ztEsg_0079,信念祈福都不是孤立存在的,2.501
BV1SgH5ztEsg_0080,而是会像石子投入湖面的涟漪那样悄然牵动宇宙间星象的运动轨迹,5.557
BV1SgH5ztEsg_0081,同样星辰的明暗变化方位流转也并非与你无关的遥远景象,5.017
BV1SgH5ztEsg_0082,他们的运行会简易默化的影响你的行为选择生命节律甚至人生际遇的走向本质就是万象权,8.0
BV1SgH5ztEsg_0083,神即是我的神是指一种高维的认知,3.592
BV1SgH5ztEsg_0084,也许我永远都达不到这样的认知也许下一刻就能达到,4.0
BV1SgH5ztEsg_0085,无论怎样某种程度上相信万象全息和命中注定有助于我停止胡思乱想即刻采取行动,7.894
BV1SgH5ztEsg_0095,刚开始工作的时候老爸对我说王源玩会玩的人就是王者,4.891
BV1SgH5ztEsg_0096,这里圆可以指头脑本质核心,3.333
BV1SgH5ztEsg_0097,想成为王者绝不简单但只是先有这个想法这个态度也许就是很好的开始,6.086
BV1SgH5ztEsg_0099,我相信人的潜能可以是无限的所以决定的是什么也许没那么重要只要你相信自己的决定是正确的,7.944
BV1SgH5ztEsg_0100,就一定可以让它变成正确的,2.164
BV1SgH5ztEsg_0101,想到侦探们的镇魂歌里柯南和平次正在奔走推理解救人质路边站不摊的摊主对他们说,6.975
BV1SgH5ztEsg_0102,"孩子们,今天是你们的最糟糕的一天",4.196
BV1SgH5ztEsg_0104,柯南微笑说,1.18
BV1SgH5ztEsg_0105,"啊,そうするよ。人生で最良の日に変えた後にね。",4.147
BV1SgH5ztEsg_0106,笛卡尔曾写道,1.111
BV1SgH5ztEsg_0110,这就回到前两个问题 不犹豫的前提不是我能确认我的选择是正确的 而是我相信我的选择是正确的,7.973
BV1SgH5ztEsg_0111,很多时候对与错取决于我的认知而认知来自历练和感受,5.319
BV1SgH5ztEsg_0112,最后我想以这本书让我想起了小时候看过的一部电影Akira and the Bee的一段话作为结尾这段话其实来自,7.788
BV1w94y1g75V_0000,"大家好,这里是AI大模型周报2023年12月的第5期也是今年的最后一期",5.367
BV1w94y1g75V_0001,英国赛里大学和北京邮电大学的研究者推出AI系统DreamWire帮助用户创作多视角线条艺术,7.998
BV1w94y1g75V_0002,Multi-View Wire Art也就是中间一团线条但会在不同的角度整形出不同的图像用户输入文本提示词或者图像,8.0
BV1w94y1g75V_0003,Dreamwire就能生成对应的多视角线条艺术,4.552
BV1w94y1g75V_0004,华为诺亚方舟实验室、英国伦敦大学学院以及牛津大学研究者推出可微调的通用型代理框架,7.949
BV1w94y1g75V_0005,用结构化推理的方式来支持agent的内部思考流程会结合初始状态根据提示执行动作,8.0
BV1w94y1g75V_0006,然后观察接下来的状态以及动作反馈生成的轨迹用来进行大模型微调通过纳入有组织的推理,8.0
BV1w94y1g75V_0009,互相互协作或者独立工作,1.881
BV1w94y1g75V_0010,华为云AI编程大模型ColorSnap开启工作基于盘古大模型研发提供智能生成,7.978
BV1w94y1g75V_0011,智能协同等核心能力可以帮助开发者在多类研发场景中提升效率包括代码开发,8.0
BV1w94y1g75V_0012,代码优化需求管理分析等等,2.782
BV1w94y1g75V_0013,12月28日百度发布Comet Autowork支持系统化处理复杂的研发任务,5.812
BV1w94y1g75V_0014,"开发者仅需明确目标和意图,Outlook就能深度解读代码库,指定执行计划,并智能生成代码。",7.393
BV1w94y1g75V_0015,"另外,百度首席技术官王海峰宣布,文信一言用户规模突破1亿人。",5.179
BV1w94y1g75V_0016,阿里巴巴研究者面向纹身图和可控图像合成领域推出SC-Edit生成式微调框架,7.954
BV1w94y1g75V_0017,出色的完成任务支持结合多个条件生成可以调节的内容,4.395
BV1w94y1g75V_0018,同时大幅减少训练参数内存使用和算力开支,3.676
BV1w94y1g75V_0020,不同层之间跳跃传递比较发现SC-Edit的图像质量更高,5.635
BV1w94y1g75V_0021,对不同风格的学习和掌握较好,2.234
BV1w94y1g75V_0023,基于图像合成高质量的视频,2.562
BV1w94y1g75V_0024,支持的图像视频类型包括艺术、人物、动物、科技等等从AI视频生成平台Runway的Gen2以及Pickelab,7.987
BV1w94y1g75V_0026,但是展现出更加真实和多样的动作比如a flying dog一只飞行的小狗翅膀的煽动效果,7.581
BV1w94y1g75V_0027,香港中文大学上海AI实验室和深圳大数据研究院的研究者推出Enfion开源工具包用于生成,7.938
BV1w94y1g75V_0028,音频、音乐和语音三造同类开源工具Enfion的优势在于,8.0
BV1w94y1g75V_0029,对新手友好并提供可视化教学包括演示生成式模型的内部工作机制,6.561
BV1w94y1g75V_0030,香港中文大学商汤等的研究者推出自动驾驶框架LM Drive利用大语言模型赋能闭环端到端的,7.961
BV1w94y1g75V_0031,LM Drive能够处理并融合多模态传感器数据,8.0
BV1w94y1g75V_0032,语言指令助理富有挑战性的驾驶场景,3.393
BV1w94y1g75V_0033,腾讯的研究者推出App Agent这是一个基于大模型的旨在运行智能手机应用的多模态代理框架,7.664
BV1w94y1g75V_0034,通过自主探索或者观察人类演示来学习使用新的应用进而形成一个知识库支持代理,8.0
BV1w94y1g75V_0035,不同的应用执行复杂的任务App Agent可以模仿点击和滑动屏幕等交互动作所以无需系统介绍,8.0
BV1w94y1g75V_0036,也能运行手机应用进而适用于更加多样的应用覆盖社交媒体邮件地图购物,8.0
BV1w94y1g75V_0037,图像编辑工具等等,1.893
BV1w94y1g75V_0038,谷歌等研究者面向实时大规模勘测领域推出SMURF,4.568
BV1w94y1g75V_0040,300平方米的空间进行精确的视角合成支持网页浏览器的6自由度的3D导航并在智能手机,8.0
BV1w94y1g75V_0041,激活电脑上进行60帧每秒的实时渲染相较3D高次建设,5.0
BV1w94y1g75V_0042,就是3d gs smurf它能够更好的附现微小的几何形状纹理以及图像效果,7.129
BV1w94y1g75V_0044,和尺寸扩展根据视频生成音频等等我们在上一期节目有专门介绍这个模型欢迎大家参考,7.921
BV1w94y1g75V_0046,也就是data exploration也就是对数据进行初步了解和分析的过程通常包括数据清洗数据可视化,8.0
BV1w94y1g75V_0047,和统计分析等步骤用户只需用自然语言提出问题Inside Pilot就会和大语言模型协作展开,8.0
BV1w94y1g75V_0048,数据分析并生成洞见,1.946
BV1w94y1g75V_0049,微软亚洲研究院等研究者推出PromptBench这是一个大模型评估集成库,5.161
BV1w94y1g75V_0050,由若干关键部分组成包括提示词建设提示词工程数据集合模型加载对抗性提示攻击动态,7.995
BV1w94y1g75V_0051,以及分析工具研究者可以轻松使用和扩展这些部分研究新的大模型基准部署下游应用,8.0
BV1w94y1g75V_0052,新的评估协议,1.733
BV1w94y1g75V_0054,快速并行的由指示引导的视频合成视频的方案给主要编辑的视频以及编辑指令,8.0
BV1w94y1g75V_0055,Fairy就能在保持时序一致内容忠实的前提下实现精准的合成编辑只需14秒就能生成,7.996
BV1w94y1g75V_0056,分辨率512x384的视频,3.078
BV1w94y1g75V_0057,Berry能够处理多种编辑指令包括主题切换风格转换局部修饰特征替换等等,8.0
BV1w94y1g75V_0058,Gen1 等视频编辑框架Fury的表现更加出色,4.213
BV1w94y1g75V_0059,南加州大学和字节跳动研究者推出条件扩散模型Div Portrait 3D能够以最少一张的尽可能少的,7.965
BV1w94y1g75V_0060,和成真实的人物身份和面部表情一致的3D新视角无需微调相较0123,8.0
BV1w94y1g75V_0063,可以通过图形视觉问答来将观察预测和规划的问答对,8.0
BV1w94y1g75V_0064,将这些问答队串联起来从而模拟人类驾驶者的推理流程每个环节的背景都以前面的问题,8.0
BV1w94y1g75V_0065,生成人类用户更容易理解的输出,3.298
BV1w94y1g75V_0066,新华大学和智补AI的研究者推出180亿参数视觉语言模型Cog Agent能够很好的理解和规划GUI,7.985
BV1w94y1g75V_0067,也就是图形用户界面支持1120x1120分辨率的输入因而可以识别界面上微小的元素,8.0
BV1w94y1g75V_0068,CogAgent具备通用的跨模态任务处理能力为创建GUI Agents解决了训练数据问题,8.0
BV1w94y1g75V_0069,且较好的找到了输入图像分辨率与需要消耗的算力这两者之间的平衡,5.459
BV1w94y1g75V_0070,12月27日OPPO宣布安地四大模型NSGPT全新升级将分成1800亿参数700亿参数和,8.0
BV1w94y1g75V_0071,支持端云协同部署根据不同的场景和用户需求实现智能调度,8.0
BV1w94y1g75V_0072,记忆和工具能力将为小步助手赋能提供个性定制的智慧服务同时在端凑应用71参数的大模,8.0
BV1w94y1g75V_0073,让内容摘要2000字的首次生成时间只需2.9秒比行业标准要快2.5倍文本之外,8.0
BV1w94y1g75V_0074,也将这是全面的语音和视觉体验,3.892
BV1w94y1g75V_0075,昆仑万维AI Agents开发平台天宫Sky Agents开放测试平台基于天宫大模型打造具备感知,7.996
BV1w94y1g75V_0076,决策和执行能力用户可以通过自然语言创建自己的AI助力,4.788
BV1w94y1g75V_0077,12月26日佩克团队宣布佩克1.0网页端访问权限面向所有用户开放我们前几天刚好有介绍一系列,7.972
BV1w94y1g75V_0079,支持reprompt就是修改提示词支持编辑视频局部内容支持调整画布的尺寸等等,7.389
BV1w94y1g75V_0080,感兴趣的同学可以去看一看那期节目,2.498
BV1w94y1g75V_0082,其中呼送最高的条目包括AGI 虽然2024不太可能GPT-5,8.0
BV1w94y1g75V_0083,之前有消息称GPT-5已经提上日程另外还有更好的语音模式Better Voice Mode更高的速率限制,7.997
BV1w94y1g75V_0085,还有视频功能以及开源等等,2.794
BV1w94y1g75V_0086,根据纽约时报苹果公司已经和多家出版商达成许可协议将使用新闻文章训练AI系统交易金额,8.0
BV1w94y1g75V_0087,至少5000万美元约合3.6亿元人民币相较使用互联网信息训练AI用这种方式虽然训练数据,8.0
BV1XA4m1V7rJ_0000,大家好今天向大家介绍逆龄饮食这本书我在阅读时候做了好多笔记并且已经开始践行其中的一些建议,7.855
BV1XA4m1V7rJ_0001,原来饮食不仅影响我们的身体健康和精神状态甚至是可以治愈一些疾病的根本方法,7.89
BV1XA4m1V7rJ_0002,摘选整理成了5个板块一起来看首先是饮食决定生活,4.935
BV1XA4m1V7rJ_0003,普通人的一生约摄入35吨食物每天的饮食情况控制着我们体内生化工厂的运转饮食就是给身体,8.0
BV1XA4m1V7rJ_0004,这座大工厂加入的人料决定着我们的生活质量和工作效率而垃圾食品会影响这座工厂的修复功能,7.999
BV1XA4m1V7rJ_0005,也就是身体再生机制你可以选择自己的饮食和生活方式是促进还是妨碍或者毁坏这种机制,7.726
BV1XA4m1V7rJ_0006,人体重要的神经地质很大一部分都来源于肠道微生物群比如具有镇静作用的无抢色案和快乐激素,7.961
BV1XA4m1V7rJ_0007,多巴胺与其用糖或酒精顺时提升多巴胺水平以获得短暂的快感更理智更有效的选择,8.0
BV1XA4m1V7rJ_0008,包括健康饮食调节肠道菌群从而使情绪保持长期积极和稳定据说饮食引发的疾病,8.0
BV1XA4m1V7rJ_0009,还有另一个80%也就是市场上80%的食品都是被高度加工的,8.0
BV1XA4m1V7rJ_0010,庞大的各种食品中真正能够满足人们味蕾和身体双重需要的只有1%,5.962
BV1XA4m1V7rJ_0011,对自己的身体负责要注意两点一是彻底调整饮食结构杜绝一切高度加工的食品多食用水果蔬菜,8.0
BV1XA4m1V7rJ_0012,全穀物和坚果长期坚持才能补充足够的微量元素二是要注意蔬菜水果中几乎不含维生素D,8.0
BV1XA4m1V7rJ_0013,所以如果生活在光照少的地区就需要有针对性的补充维生素D这就说到维生素,6.573
BV1XA4m1V7rJ_0014,哪类人群最需要补充维生素呢所有人,3.193
BV1XA4m1V7rJ_0015,当然平时压力比较大的人运动员发育期的青少年老年人孕妇等人群在营养素补充方面,7.999
BV1XA4m1V7rJ_0016,方面的需求往往更大此外经常暴露在有害物质中或者经常服用导致营养物质流失的药物的人群,7.965
BV1XA4m1V7rJ_0017,也特别需要补充维生素,1.746
BV1XA4m1V7rJ_0018,人们的基因不同对同一种营养物质的需求甚至可以相差三倍,4.363
BV1XA4m1V7rJ_0019,有三方面因素会影响我们的维生素摄入第一是脂肪身体每天35%到40%的能量,7.965
BV1XA4m1V7rJ_0020,其中大多是饱和动物脂肪几乎不含微量营养素而长寿的关键就在于,8.0
BV1XA4m1V7rJ_0022,飞鱼、鲑鱼、青鱼、沙丁鱼和金枪鱼等深海鱼的油脂中含有丰富的Omega3脂肪酸,7.995
BV1XA4m1V7rJ_0023,中较少含有这类健康脂肪甲壳类血产品则完全不含Omega3脂肪酸关于通过深海鱼油补充,8.0
BV1XA4m1V7rJ_0025,随餐服用能使Omega 3脂肪酸的吸收率提升40%实现更好的补充效果,5.646
BV1XA4m1V7rJ_0026,第二个影响维生素收入的因素是加工食品比如中筋面粉做的面包大部分矿物质会在加工过程中被去除,7.981
BV1XA4m1V7rJ_0027,导致成品面包中的钙、鎂、锡、锌、铬、锰、木减少了50%到86%不等,8.0
BV1XA4m1V7rJ_0028,而这些微量营养元素都是身体需要的,2.852
BV1XA4m1V7rJ_0029,面包甜点披萨意面这些食物都会对人体新陈代谢造成影响,5.55
BV1XA4m1V7rJ_0030,第三个因素是维生素流失维生素对温度非常敏感容易瘦肉分解并与氧气发生反应,7.942
BV1XA4m1V7rJ_0031,食材在运输储存和烹饪过程中都会发生维生素流失比如储存不再在20摄氏度的环境中存放48克,7.995
BV1XA4m1V7rJ_0032,维生素C会流失52%换言之使用长期存放而维生素C大量流失的食物无法为身体,8.0
BV1XA4m1V7rJ_0033,补充足够的维生素C再比如加工环节经过三分钟的汆烫菠菜中的叶酸就会减少95%,7.972
BV1XA4m1V7rJ_0034,生菜如果切碎每小时会流失30%的维生素也就是说方便快捷的即食沙拉中的维生素含量,7.98
BV1XA4m1V7rJ_0036,另外如果你喜欢囤货那么用冷冻食品代替罐头会更好一些因为冷冻蔬菜水果中含有的营养,7.985
BV1XA4m1V7rJ_0037,能夠增強免疫力,1.47
BV1XA4m1V7rJ_0038,"这就说到吃出免疫力,哪些因素会抑制免疫系统功能呢?压力过大,运动过少,睡眠不足",7.993
BV1XA4m1V7rJ_0039,除此之外就是营养物质摄入不足前面说了维生素蛋白质也和免疫力息息相关,7.98
BV1XA4m1V7rJ_0040,作者指出人体在发生感染时对蛋白质的需求会增加30%不过肌肉中含有身体在紧急情况下,8.0
BV1XA4m1V7rJ_0041,能应急制造出免疫细胞这也说明日常锻炼身体很重要,6.111
BV1XA4m1V7rJ_0042,补充蛋白质可以选择豆类每100克豆类所含的蛋白质几乎等同于肉类所以使用豆类可以较好的改善,7.984
BV1XA4m1V7rJ_0043,无论是豌豆小扁豆还是菜豆都含有丰富的蛋白质能够增强免疫力,6.886
BV1XA4m1V7rJ_0044,从去年开始我几乎每天早上都会自己打豆浆用黄豆、红豆、玉米、绿杏、黑豆还有花生、黑芝麻和大枣打出来的豆浆,7.998
BV1XA4m1V7rJ_0045,超级好吃而且饱腹感很强,2.38
BV1XA4m1V7rJ_0046,豆类之外目前研究证实的能增强免疫力的超级食物还有蓝莓黑莓覆盆子蔓越莓石榴核桃,7.939
BV1XA4m1V7rJ_0047,菌菇以及西兰花等十字花科蔬菜这里需要强调深色的蔬果通常含有丰富的抗氧化物质,7.939
BV1XA4m1V7rJ_0048,蔬果的颜色越深抗氧化物质含量就越高因为色素能够保护植物细胞不受自由基的侵害比如胡萝卜,7.788
BV1XA4m1V7rJ_0049,橙黄色的贝塔胡萝卜素番茄红色的番茄红素深色的生菜深绿的十字花各蔬菜以及树莓,7.969
BV1XA4m1V7rJ_0051,他们有圣兰色的花青素还有里子杏子红苹果等蔬果中都有丰富的抗氧化物质值得一提的是,7.992
BV1XA4m1V7rJ_0052,人气较高的香蕉金葡萄菠萝等浅色水果含糖量高口感好但是它们往往只含有较少的抗氧化物质,7.653
BV1XA4m1V7rJ_0053,蔬菜也是相较小黄瓜、求生菜、卷心蜗具、芦笋等浅色蔬菜芝麻菜和西兰花中的抗氧化物质,7.958
BV1XA4m1V7rJ_0054,比如使用8600克黄瓜才能获得与100克树莓相当的抗氧化效果,6.367
BV1XA4m1V7rJ_0055,另外如果你喜欢咖啡中度烘焙的咖啡比深度烘焙含有更多的抗氧化物质法牙咖啡中的抗氧化物质,7.992
BV1XA4m1V7rJ_0056,不止含量又高于中度和深度烘焙咖啡这是因为用反压壶进行冲泡需要先将滤出的咖啡静置4分钟,7.882
BV1XA4m1V7rJ_0057,而在这个过程中咖啡能释放出更多的抗氧化物质而普通的滤罐是咖啡的滤网会拦截一部分抗氧化物质,7.879
BV1XA4m1V7rJ_0058,留在咖啡中的就不多了,2.079
BV1XA4m1V7rJ_0059,在深色的蔬果还有法牙咖啡之外气味强烈味道浓郁的食物常常含有更多的抗氧化物质比如各种香草,7.964
BV1XA4m1V7rJ_0060,他们的自由际售指数非常高作者以茶池为计量单位计算香料的抗氧化值感兴趣的同学可以进入,8.0
BV1XA4m1V7rJ_0061,我们可以买香草也可以养香草比如可以利用阳台空间种植一些香草比如迷迭香百里香,7.947
BV1XA4m1V7rJ_0062,这三种来自地中海地区的香草不怎么需要浇水就能成活易养程度仅次于新人长,6.6
BV1XA4m1V7rJ_0063,烹饪的时候随手在阳台上捡几只就可以为原本普通的酱汁蔬菜还有汤品增添一些抑郁风味,7.994
BV1XA4m1V7rJ_0064,下一步你就会开辟出第二块窗台农场开始种植罗勒香菜龙虾欧芹薄荷等香菜,8.0
BV1XA4m1V7rJ_0065,作者指出动物性食物几乎不含抗氧化物质而植物性食物的抗氧化物质含量通常高出动物性食物的抗氧化物质含量的60几,7.991
BV1XA4m1V7rJ_0066,大脑是身体中抗氧化物质存储最多的部位之一大量收入含抗氧化物质食物的受试者老年的时候大脑机能衰退,7.977
BV1XA4m1V7rJ_0067,速度更缓慢大脑运行更高效,2.318
BV1XA4m1V7rJ_0068,接下来汇总一些有助于保持健康的超级食物请大家参考首先是甜菜羹,5.221
BV1XA4m1V7rJ_0069,它在舒张血管方面的功效已经得到16项随机临床研究的证实即便是小剂量的摄入也能有效舒张血管,7.99
BV1XA4m1V7rJ_0070,在进行高强度工作的时候得到更多氧气从而极大提升运动员的运动表现,5.502
BV1XA4m1V7rJ_0071,能将血管的收缩能力提高30%从而使血管更好的保质弹性另外有益于新血管的超级食物还包含,7.995
BV1XA4m1V7rJ_0072,包括柑橘类水果苹果十字花科蔬菜等绿叶蔬菜还有番茄洋葱和大蒜,6.303
BV1XA4m1V7rJ_0073,芝麻菜一份芝麻菜中的营养物质可达求生菜了10倍,4.464
BV1XA4m1V7rJ_0074,燕麦 燕麦中含有丰富的β-蒲聚糖这是一种能有效降低血压的膳食纤维此外 燕麦中的β-蒲聚糖,7.994
BV1XA4m1V7rJ_0075,糖和抗性淀粉都是肠道微生物群需要的优质碳水能有效促进后生源的生成在购买燕麦的时候,8.0
BV1XA4m1V7rJ_0076,选择未经加工的纯燕麦与快熟燕麦或者即食燕麦相比纯燕麦的热量传递速度更慢能带给我们更,8.0
BV1XA4m1V7rJ_0078,对于抵抗严重调节血糖水平降低胆固醇和保护心脏都具有非常重要的作用,7.542
BV1XA4m1V7rJ_0079,我从去年开始煮咖喱饭回家里买发现超级好吃,3.401
BV1XA4m1V7rJ_0080,还有亚麻籽,0.802
BV1XA4m1V7rJ_0081,号称营养多面首它含有的木酚素能将乳腺癌的发生风险降低20%建议使用前,7.986
BV1XA4m1V7rJ_0082,有助于肠道微生物群更好的分解和吸收其中的营养物质,4.521
BV1XA4m1V7rJ_0083,以及奇亚籽又称高纤甜点奇亚籽含有丰富的膳食纤维和Omega3脂肪酸极具健康功效,7.979
BV1XA4m1V7rJ_0084,我之前都是直接把其他籽撒在酸奶里面后来才先用水泡一会再加酸奶和蓝莓超级好吃主要还有杏仁,8.0
BV1XA4m1V7rJ_0085,但是告诉自己这个超健康,1.918
BV1XA4m1V7rJ_0086,人的食物摄入总量是固定的这意味着我们多摄入了某样东西必定会减少其他东西的摄入所以吃什么,7.936
BV1xKXPBJE3V_0001,鼠标键盘和屏幕操作任何应用程序结合手机dispatch实现远程操控同时推出Cloud Code云端定时任务,8.0
BV1xKXPBJE3V_0004,Planner规划者将某部的需求拆解为具体的验收标准Generator实现者参照标准快速迭代,7.998
BV1xKXPBJE3V_0005,利用PlayWriteMCP等工具进行验收、打回重做从而在长周期任务中强制维持输出的质量和方向,8.0
